user_id,date,steps,exercise_time,avg_heart_rate,max_heart_rate,sleep_duration,fatigue_level,relaxation_training,height,weight,age
1,2023-01-22,8923,29,79,105,8.520868168163746,1.8666625616427366,0,175,70,30
1,2023-01-21,6860,65,76,115,7.554567429687605,5.703446784900222,0,175,70,30
1,2023-01-20,5991,75,93,136,6.271917999451844,8.49770029163434,1,175,70,30
1,2023-01-19,11521,51,73,101,8.999746097926213,1.0,0,175,70,30
1,2023-01-18,8604,59,87,114,8.959466149290215,1.0,0,175,70,30
1,2023-01-17,8802,61,83,121,7.0519150559133825,3.4,0,175,70,30
1,2023-01-16,7407,58,71,102,7.709058246583457,2.32,0,175,70,30
1,2023-01-15,9822,70,84,132,8.814680616129777,2.2359999999999998,0,175,70,30
1,2023-01-14,4029,76,83,109,6.89410918241858,7.5028,1,175,70,30
1,2023-01-13,10598,47,82,124,8.101131914311885,1.0,0,175,70,30
1,2023-01-12,11135,74,92,117,8.404063994877617,2.25028,0,175,70,30
1,2023-01-11,7597,50,78,115,6.0856320299819835,1.975084,0,175,70,30
1,2023-01-10,5736,36,74,112,6.5774513010904645,6.8175532,0,175,70,30
1,2023-01-09,8079,32,77,121,7.347349260034245,4.642774360000001,0,175,70,30
1,2023-01-08,7091,22,73,107,5.878856629790324,8.074587628,1,175,70,30
1,2023-01-07,11663,63,81,126,5.29164886268485,7.686653724399999,1,175,70,30
1,2023-01-06,11283,49,73,104,8.998559499662612,1.0,0,175,70,30
1,2023-01-05,10694,74,86,134,5.844174804006338,5.86866537244,0,175,70,30
1,2023-01-04,4523,50,86,117,6.3350657835356445,4.860599611732,0,175,70,30
1,2023-01-03,7001,71,90,112,7.331982320159007,6.8450464207636,0,175,70,30
1,2023-01-02,5185,55,85,107,7.68269569372443,5.5395738874022795,0,175,70,30
1,2023-01-01,8290,49,85,127,6.4375512080137085,1.7463768082970441,0,175,70,30
1,2022-12-31,4145,67,87,113,6.821932703139252,7.677870431229341,1,175,70,30
1,2022-12-30,11224,76,74,94,6.781162555431682,5.477998810198507,0,175,70,30
1,2022-12-29,4558,23,69,108,6.234258968306984,8.411186686182486,1,175,70,30
1,2022-12-28,10655,35,73,121,8.856117180434126,3.6711558868745966,0,175,70,30
1,2022-12-27,7076,37,78,99,5.211161651496397,7.942465434680628,1,175,70,30
1,2022-12-26,8029,35,76,115,8.508734960285548,3.349855219091648,0,175,70,30
1,2022-12-25,5384,32,67,112,5.902985835152382,9.599203109195557,1,175,70,30
1,2022-12-24,8041,50,89,135,8.654963410958338,1.0,0,175,70,30
1,2022-12-23,8198,67,81,120,8.55196931189595,2.4599203109195558,0,175,70,30
1,2022-12-22,10371,25,82,115,8.545902679874127,1.4379760932758667,0,175,70,30
1,2022-12-21,7775,78,89,130,6.171238322486763,5.477384859074716,0,175,70,30
1,2022-12-20,10334,30,73,105,8.329302103528033,2.3870130670500016,0,175,70,30
1,2022-12-19,4941,33,80,109,7.0684573037430045,7.263842406022472,1,175,70,30
1,2022-12-18,9450,55,84,118,7.7535789924925504,1.8178540285117417,0,175,70,30
1,2022-12-17,4586,39,82,122,5.792424428015103,9.071740449155769,1,175,70,30
1,2022-12-16,7537,31,75,105,8.197660709338079,5.303307537597904,0,175,70,30
1,2022-12-15,10590,77,74,120,5.064829125312052,7.298166306194949,1,175,70,30
1,2022-12-14,8048,68,89,131,7.50524038637092,5.719780645618275,0,175,70,30
1,2022-12-13,10098,69,87,119,7.324732621658425,5.4457508243049775,0,175,70,30
1,2022-12-12,5681,75,92,115,5.02376422444991,10.0,1,175,70,30
1,2022-12-11,4880,69,84,116,5.60025700397963,10.0,1,175,70,30
1,2022-12-10,6771,42,80,114,6.517560531648249,5.2,1,175,70,30
1,2022-12-09,11739,53,78,116,7.418400018670587,1.96,0,175,70,30
1,2022-12-08,8954,37,72,104,5.52935063725605,5.308,0,175,70,30
1,2022-12-07,5706,28,82,107,6.351614663982115,7.788399999999999,1,175,70,30
1,2022-12-06,10830,61,88,137,6.237064492567482,5.86732,0,175,70,30
1,2022-12-05,8278,38,82,119,8.95077653483287,3.139036,0,175,70,30
1,2022-12-04,9054,24,83,113,7.662983068165144,3.9284428,0,175,70,30
1,2022-12-03,10169,73,80,105,8.587850349291275,2.6924364400000003,0,175,70,30
1,2022-12-02,5569,63,80,107,8.548159728793971,6.000575212,0,175,70,30
1,2022-12-01,6881,24,67,106,6.823549350851623,6.2694162076,0,175,70,30
1,2022-11-30,8525,44,77,98,6.390069998928988,1.88088238348,0,175,70,30
1,2022-11-29,7360,32,66,86,5.512609058493229,7.191206335804,1,175,70,30
1,2022-11-28,4144,73,83,125,7.889657075843334,8.945450139089198,1,175,70,30
1,2022-11-27,7955,24,72,115,8.29252030498527,5.802755675307159,0,175,70,30
1,2022-11-26,10462,25,74,103,5.319408839354876,6.835371716501068,0,175,70,30
1,2022-11-25,10510,75,92,117,7.174141390563571,5.630887082481037,0,175,70,30
1,2022-11-24,6758,37,80,127,6.718095057716317,6.572803296394418,0,175,70,30
1,2022-11-23,9774,67,81,125,5.687807016172573,7.334929697166428,1,175,70,30
1,2022-11-22,4689,60,90,116,6.011145119261001,5.857759238789371,0,175,70,30
1,2022-11-21,9362,66,79,101,6.907352420037623,5.490820741353454,0,175,70,30
1,2022-11-20,4158,69,88,129,5.930599666494982,10.0,1,175,70,30
1,2022-11-19,10492,32,72,95,7.612642207330068,5.949082074135346,0,175,70,30
1,2022-11-18,8882,63,91,139,6.068729137482705,5.784724622240604,0,175,70,30
1,2022-11-17,5482,74,79,110,6.452239838901731,8.930325594085716,1,175,70,30
1,2022-11-16,10501,60,79,101,7.804791317837556,2.657570140449775,0,175,70,30
1,2022-11-15,9395,75,78,107,5.158828917799043,6.490303601543504,0,175,70,30
1,2022-11-14,9794,23,73,99,8.173423102530359,2.8128480945080283,0,175,70,30
1,2022-11-13,5123,44,86,120,6.075765762909031,4.492884788506759,0,175,70,30
1,2022-11-12,10240,67,91,121,6.1526316047206855,4.62915024600283,0,175,70,30
1,2022-11-11,9498,29,77,126,6.918564552762924,4.238033552651524,0,175,70,30
1,2022-11-10,5507,64,88,134,7.651581246777801,8.33432509039574,1,175,70,30
1,2022-11-09,11438,59,70,113,5.759589070275091,4.124100882383875,0,175,70,30
1,2022-11-08,6087,48,69,92,5.61553158962891,5.070662773754736,0,175,70,30
1,2022-11-07,4866,37,75,109,5.425417788293625,9.733608920364807,1,175,70,30
1,2022-11-06,8644,39,74,123,6.149800784262794,5.827148953484915,0,175,70,30
1,2022-11-05,5578,66,79,115,8.567701932807198,7.521505578081955,1,175,70,30
1,2022-11-04,4741,79,93,125,5.553913150425393,10.0,1,175,70,30
1,2022-11-03,9752,37,84,107,8.462710230377922,4.352150557808196,1,175,70,30
1,2022-11-02,10074,75,92,120,7.5768118465752465,5.305645167342458,0,175,70,30
1,2022-11-01,5125,36,75,96,8.568410189832935,6.2269086059835566,0,175,70,30
1,2022-10-31,10699,29,67,97,6.314731403778607,4.798637098529313,0,175,70,30
1,2022-10-30,11635,28,70,108,8.35921575389123,2.6622819901571493,0,175,70,30
1,2022-10-29,8577,50,75,98,8.961824322787052,1.0,0,175,70,30
1,2022-10-28,5752,68,78,112,8.580156909806636,5.366228199015715,0,175,70,30
1,2022-10-27,11839,71,87,121,5.910581129363471,6.509868459704714,0,175,70,30
1,2022-10-26,8571,34,70,116,7.361786148748181,4.889583357812986,0,175,70,30
1,2022-10-25,5321,27,72,98,6.071797659620186,8.117861853314368,1,175,70,30
1,2022-10-24,10154,79,74,109,6.688658004109886,5.92431689177561,0,175,70,30
1,2022-10-23,10449,79,83,113,6.81207586246696,5.58908125286412,0,175,70,30
1,2022-10-22,11590,30,78,110,6.064688951163959,4.6691560650367965,0,175,70,30
1,2022-10-21,11828,72,86,126,8.071048636664663,3.1596549447974507,0,175,70,30
1,2022-10-20,11921,50,75,111,5.29476728169279,2.614812089942915,0,175,70,30
1,2022-10-19,5697,64,85,128,6.060613481840255,7.700409121462619,1,175,70,30
1,2022-10-18,9819,56,88,109,7.290511876949184,1.9716039454330772,0,175,70,30
1,2022-10-17,10975,67,89,124,5.581386931192755,6.161522095776185,0,175,70,30
1,2022-10-16,7932,79,87,132,5.804396238052015,8.645617023276163,1,175,70,30
1,2022-10-15,11705,59,70,104,6.494445478207927,2.609837316560467,0,175,70,30
1,2022-10-14,7520,77,75,122,7.056051481154064,6.4475128972957565,0,175,70,30
1,2022-10-13,8984,51,88,131,6.518998888398045,1.5952376008447735,0,175,70,30
1,2022-10-12,6225,55,85,125,8.404965182397536,1.0,0,175,70,30
1,2022-10-11,4630,49,81,117,6.884158990990372,3.459523760084477,0,175,70,30
1,2022-10-10,11749,44,69,118,6.261902591016059,1.0,0,175,70,30
1,2022-10-09,4855,41,74,115,6.075134900967065,3.645952376008448,0,175,70,30
1,2022-10-08,8603,68,87,109,6.802585675932126,4.1937857128025335,0,175,70,30
1,2022-10-07,8473,35,75,96,8.737654498049729,2.222730951441605,0,175,70,30
1,2022-10-06,8329,44,81,125,8.690526056228673,1.0,0,175,70,30
1,2022-10-05,5050,32,70,106,7.111040744825648,6.52227309514416,0,175,70,30
1,2022-10-04,8425,72,91,114,8.089898039544526,3.256681928543248,0,175,70,30
1,2022-10-03,9342,35,79,128,5.190878311196287,5.82923188807739,0,175,70,30
1,2022-10-02,9969,54,87,107,8.25460178500457,1.0,0,175,70,30
1,2022-10-01,6751,24,68,102,5.329508740495046,6.882923188807739,0,175,70,30
1,2022-09-30,10556,51,84,120,5.7341724416099815,3.364876956642322,0,175,70,30
1,2022-09-29,7524,44,81,121,5.099214529760449,4.697755405873471,0,175,70,30
1,2022-09-28,6858,38,80,127,7.878681750066276,5.945814317426273,0,175,70,30
1,2022-09-27,4333,71,77,101,7.4339811395298785,8.853519835815229,1,175,70,30
1,2022-09-26,9954,50,78,105,8.283804760661623,1.0,0,175,70,30
1,2022-09-25,4216,43,75,110,5.193216033768039,5.9853519835815225,0,175,70,30
1,2022-09-24,7173,22,71,91,5.423310841756042,7.895605595074456,1,175,70,30
1,2022-09-23,9451,51,85,110,7.703648891423823,2.3672168768804887,0,175,70,30
1,2022-09-22,11302,34,75,99,7.189568360806025,3.899725622571592,0,175,70,30
1,2022-09-21,10717,54,80,110,7.499533455535177,1.0,0,175,70,30
1,2022-09-20,11005,53,88,119,6.5017985963245035,1.0,0,175,70,30
1,2022-09-19,9140,58,73,122,6.472086060134293,1.0,0,175,70,30
1,2022-09-18,11995,69,79,107,6.779508831427569,3.4,0,175,70,30
1,2022-09-17,9670,75,78,100,7.094051180538081,4.119999999999999,0,175,70,30
1,2022-09-16,8707,71,81,111,8.721325647423324,2.776,0,175,70,30
1,2022-09-15,8523,64,91,120,7.278879823626935,4.2448,0,175,70,30
1,2022-09-14,7146,40,75,109,7.668517015151934,2.75104,0,175,70,30
1,2022-09-13,9531,60,90,133,5.163750998971919,2.449792,0,175,70,30
1,2022-09-12,11777,39,75,118,5.666197526688849,5.2100416,0,175,70,30
1,2022-09-11,11218,57,73,110,5.4204837501073335,3.00799168,0,175,70,30
1,2022-09-10,11928,75,87,116,5.659163036410993,6.223401664,0,175,70,30
1,2022-09-09,4980,54,81,125,5.684290955128004,6.9678196672,0,175,70,30
1,2022-09-08,4121,35,73,100,7.254567540898675,8.71268606656,1,175,70,30
1,2022-09-07,10321,26,79,111,5.184987016590483,7.510587786687999,1,175,70,30
1,2022-09-06,6667,28,80,126,8.691738387792126,5.5244449426624,0,175,70,30
1,2022-09-05,9563,33,67,93,6.977911166459881,4.80839226146752,0,175,70,30
1,2022-09-04,4812,50,84,106,7.788887133236859,4.9949621727064955,0,175,70,30
1,2022-09-03,11267,61,77,123,8.882821260905974,3.1793278779587006,0,175,70,30
1,2022-09-02,4932,22,77,108,5.709466546835261,9.25329458065826,1,175,70,30
1,2022-09-01,10961,60,83,118,5.497226860559191,4.293921161993348,0,175,70,30
1,2022-08-31,10538,27,69,96,8.24221254182805,2.81350580666383,0,175,70,30
1,2022-08-30,6793,63,79,123,8.915804481268754,4.273443858198484,0,175,70,30
1,2022-08-29,6525,77,88,126,5.974964432865722,8.163383738125928,1,175,70,30
1,2022-08-28,10744,51,82,110,8.194631259119072,1.0,0,175,70,30
1,2022-08-27,9057,50,76,103,8.271557338729313,1.0,0,175,70,30
1,2022-08-26,6832,41,83,120,5.43905344993995,3.4,0,175,70,30
1,2022-08-25,11054,78,75,110,5.123370541094209,5.92,0,175,70,30
1,2022-08-24,6143,40,72,116,8.943097919836198,1.5160000000000002,0,175,70,30
1,2022-08-23,11292,39,73,106,5.060521568430717,5.2467999999999995,0,175,70,30
1,2022-08-22,10257,53,77,119,7.964423162639308,1.12564,0,175,70,30
1,2022-08-21,11813,48,77,111,8.559991080521364,1.0,0,175,70,30
1,2022-08-20,8659,71,89,113,5.342306312773983,5.2125639999999995,0,175,70,30
1,2022-08-19,8649,33,72,119,6.89078262869439,4.063769199999999,0,175,70,30
1,2022-08-18,9193,42,71,92,6.266220656578605,1.14038716,0,175,70,30
1,2022-08-17,8037,77,89,112,6.895079496343685,3.748493068,0,175,70,30
1,2022-08-16,11982,29,75,107,6.290570053739053,3.6385866364,0,175,70,30
1,2022-08-15,7218,31,70,94,5.611082302026755,7.46642529772,1,175,70,30
1,2022-08-14,8316,39,84,111,8.618961860386968,3.2037862529559997,0,175,70,30
1,2022-08-13,4724,21,70,97,8.273163638201282,5.9077784056588,0,175,70,30
1,2022-08-12,8017,56,75,104,5.315735044579026,3.29271214699324,0,175,70,30
1,2022-08-11,8259,37,69,107,8.309321594587557,2.178591484663852,0,175,70,30
1,2022-08-10,11442,21,74,114,8.189081577965252,1.5828486600984797,0,175,70,30
1,2022-08-09,4958,58,79,101,6.332967514138577,3.692713746495929,0,175,70,30
1,2022-08-08,5401,30,67,87,5.3210371731291435,9.066098989958627,1,175,70,30
1,2022-08-07,10769,20,75,114,6.420841321438712,5.48910107163718,0,175,70,30
1,2022-08-06,8396,21,81,130,6.484018401583043,4.953340220487017,0,175,70,30
1,2022-08-05,9009,65,78,124,8.52410453301005,3.234912173309823,0,175,70,30
1,2022-08-04,9654,75,88,117,6.409570764311966,4.465807674041649,0,175,70,30
1,2022-08-03,11696,75,83,104,8.88950086985217,2.863233519543477,0,175,70,30
1,2022-08-02,10941,40,71,98,6.135382121712352,1.0,0,175,70,30
1,2022-08-01,9533,24,65,93,5.64358147546263,4.786323351954348,0,175,70,30
1,2022-07-31,7905,63,86,119,8.389195498730217,4.535897005586304,0,175,70,30
1,2022-07-30,4899,53,88,108,6.817017096827351,4.839401436871326,0,175,70,30
1,2022-07-29,11656,57,81,118,6.496606661684659,1.3054101316200284,0,175,70,30
1,2022-07-28,4535,47,79,106,8.032619347097924,2.0755631831731414,0,175,70,30
1,2022-07-27,10259,32,85,123,5.2490873963099975,4.953209968113946,0,175,70,30
1,2022-07-26,8428,66,77,104,7.433162501301105,4.6935193087514975,0,175,70,30
1,2022-07-25,4918,25,77,115,7.799471464090111,7.903376789436844,1,175,70,30
1,2022-07-24,5508,66,86,131,7.419570032596905,9.440364967706202,1,175,70,30
1,2022-07-23,9325,72,77,120,8.506140264703397,4.822447169255545,0,175,70,30
1,2022-07-22,10930,36,83,128,5.837864303872099,6.590770647547284,0,175,70,30
1,2022-07-21,9485,52,75,95,8.842721422902786,1.0,0,175,70,30
1,2022-07-20,11510,31,70,118,7.9591947615970895,3.3590770647547283,0,175,70,30
1,2022-07-19,10871,74,77,100,8.21783191391666,2.3077231194264187,0,175,70,30
1,2022-07-18,4773,24,78,113,8.698045797886476,5.228224642303398,0,175,70,30
1,2022-07-17,7633,56,78,121,5.527132672850476,4.799239704633661,0,175,70,30
1,2022-07-16,5559,37,82,108,6.216019027334255,7.962594375620438,1,175,70,30
1,2022-07-15,8270,70,83,128,7.273060507276087,5.8687022831494975,0,175,70,30
1,2022-07-14,10425,37,75,101,8.42107520962837,3.156870122506893,0,175,70,30
1,2022-07-13,7731,33,82,106,7.957844093365701,5.733931265067017,0,175,70,30
1,2022-07-12,9054,31,68,117,8.950072555788736,2.6358663917707945,0,175,70,30
1,2022-07-11,6810,43,78,110,6.26176702483655,2.56415304403794,0,175,70,30
1,2022-07-10,7001,33,81,113,7.0766638532852575,5.232832552388461,0,175,70,30
1,2022-07-09,11467,21,83,113,5.20250312731595,6.026265070120333,0,175,70,30
1,2022-07-08,6901,29,68,88,8.0269519553616,4.731162776274946,0,175,70,30
1,2022-07-07,6239,22,71,118,5.154830160000754,8.021975339894517,1,175,70,30
1,2022-07-06,4632,24,78,107,6.483506243762827,8.879708879595851,1,175,70,30
1,2022-07-05,9553,23,80,102,7.1921545325700365,5.866110197868206,0,175,70,30
1,2022-07-04,9248,44,69,89,6.895689137470566,2.047803947320047,0,175,70,30
1,2022-07-03,11826,29,76,98,7.477451340615223,3.6009522039828346,0,175,70,30
1,2022-07-02,10808,21,68,103,6.512835025407918,3.685066055926855,0,175,70,30
1,2022-07-01,9813,52,78,101,6.81599635908016,1.0,0,175,70,30
1,2022-06-30,8592,20,65,113,5.9915943139487915,4.868506605592685,0,175,70,30
1,2022-06-29,4542,62,89,114,5.590563154503805,9.960551981677806,1,175,70,30
1,2022-06-28,6270,21,70,116,7.24513577855125,7.67501625506261,1,175,70,30
1,2022-06-27,10934,69,73,101,8.324124866148148,4.498560074686564,0,175,70,30
1,2022-06-26,7658,48,74,115,5.69095655433017,5.11706964791223,0,175,70,30
1,2022-06-25,6226,37,67,88,7.459420123357194,6.184976901842326,0,175,70,30
1,2022-06-24,4478,62,78,127,8.876097928954355,7.167200035343921,1,175,70,30
1,2022-06-23,4480,48,75,107,8.106981453044748,3.9686577007874084,0,175,70,30
1,2022-06-22,10543,35,82,112,7.74006976564695,4.307317313770614,0,175,70,30
1,2022-06-21,7409,41,80,108,8.08363870906717,1.0890609642099252,0,175,70,30
1,2022-06-20,8382,72,82,123,7.488523184710902,3.757450020640039,0,175,70,30
1,2022-06-19,8054,20,72,105,8.559988035971786,1.8361411026130041,0,175,70,30
1,2022-06-18,11962,65,86,129,5.720102521668123,5.726587332847905,0,175,70,30
1,2022-06-17,4508,64,84,106,6.768946929480439,8.501590310115672,1,175,70,30
1,2022-06-16,10643,72,90,136,5.594780244097809,7.923135826319492,1,175,70,30
1,2022-06-15,9685,30,84,110,8.556382649025108,3.827099778907415,0,175,70,30
1,2022-06-14,8086,21,81,113,6.908600360639875,4.340443516304173,0,175,70,30
1,2022-06-13,10994,56,89,133,7.828288925408363,1.0848430327819936,0,175,70,30
1,2022-06-12,6946,57,78,120,8.0256712630334,1.0,0,175,70,30
1,2022-06-11,5817,36,77,106,5.240188132874193,8.2084843032782,1,175,70,30
1,2022-06-10,6080,21,70,91,7.005762131711812,6.762545290983459,0,175,70,30
1,2022-06-09,11791,23,77,117,6.508669129743391,5.249612017622858,0,175,70,30
1,2022-06-08,6530,59,83,129,8.775961943587681,1.6511381343852034,0,175,70,30
1,2022-06-07,4759,29,83,127,5.199933217305731,8.820302642077847,1,175,70,30
1,2022-06-06,6849,65,77,110,5.147171311774166,9.411204606061874,1,175,70,30
1,2022-06-05,7018,73,89,130,8.942094642499796,6.705391646026348,0,175,70,30
1,2022-06-04,8100,46,85,129,6.459396414077364,2.3527379544140916,0,175,70,30
1,2022-06-03,5458,64,75,124,6.506389844515629,7.976360550926861,1,175,70,30
1,2022-06-02,10708,73,77,118,7.129550991683489,5.628181960719467,0,175,70,30
1,2022-06-01,6776,21,72,100,5.542309861818121,8.486090643308527,1,175,70,30
1,2022-05-31,7676,30,76,100,7.123016695706719,7.308645389064505,1,175,70,30
1,2022-05-30,5053,44,79,127,5.849762405528227,7.841202681050204,1,175,70,30
1,2022-05-29,8604,61,74,107,7.674000911225295,6.083225343221512,1,175,70,30
1,2022-05-28,10363,78,77,117,5.179618249418683,7.409087871071474,1,175,70,30
1,2022-05-27,8888,76,84,133,6.548013888110661,5.831048895643593,0,175,70,30
1,2022-05-26,8208,74,81,108,5.16771821095311,7.290223455800225,1,175,70,30
1,2022-05-25,8504,58,87,113,6.079210344999202,2.170171926304427,0,175,70,30
1,2022-05-24,4903,44,78,104,8.49598721119568,2.5800739234713506,0,175,70,30
1,2022-05-23,4265,25,81,117,7.192775523653756,6.991039369671848,0,175,70,30
1,2022-05-22,10230,59,78,111,7.500533371461966,1.7553192032486893,0,175,70,30
1,2022-05-21,10053,21,73,113,7.387561383077632,3.6256996979417915,0,175,70,30
1,2022-05-20,11434,32,78,112,7.548253811683043,3.663241829707406,0,175,70,30
1,2022-05-19,5926,33,68,106,8.862030707707836,5.6615425187064,0,175,70,30
1,2022-05-18,4560,65,89,123,6.467560345030762,8.664786938582662,1,175,70,30
1,2022-05-17,8041,47,69,111,8.86715134593263,1.0,0,175,70,30
1,2022-05-16,11961,36,79,113,6.944485098504376,3.566478693858266,0,175,70,30
1,2022-05-15,5503,59,82,102,8.017462082885475,2.3699436081574796,0,175,70,30
1,2022-05-14,4486,27,78,112,8.68429557755827,5.26763095183307,0,175,70,30
1,2022-05-13,10203,39,69,101,7.586731695746063,4.217283646365669,0,175,70,30
1,2022-05-12,8977,35,75,124,6.81033830641783,4.191948189093008,0,175,70,30
1,2022-05-11,5255,32,72,111,8.63801698753392,5.879312821364469,0,175,70,30
1,2022-05-10,10239,78,75,113,7.685823564066458,5.182988665318641,0,175,70,30
1,2022-05-09,10571,68,76,120,7.2898841809772,5.142827881732039,0,175,70,30
1,2022-05-08,6278,74,80,104,5.0858471384336035,8.661147231051476,1,175,70,30
1,2022-05-07,9771,22,68,115,7.67643740745634,5.512626957488647,0,175,70,30
1,2022-05-06,6750,40,72,97,8.787460758712877,1.9199028103517417,0,175,70,30
1,2022-05-05,9103,61,91,133,6.732731993305798,4.127233538854387,0,175,70,30
1,2022-05-04,8714,43,85,123,7.083790301663305,1.0,0,175,70,30
1,2022-05-03,10613,61,83,114,6.4587817940104335,3.7127233538854387,0,175,70,30
1,2022-05-02,9992,64,81,110,5.672404631447646,6.013817006165631,0,175,70,30
1,2022-05-01,11088,70,85,131,6.972123272993587,5.1754174372382336,0,175,70,30
1,2022-04-30,4626,28,75,120,5.247136314238158,9.954006931788033,1,175,70,30
1,2022-04-29,9113,69,74,121,5.228549263092673,8.303743823260232,1,175,70,30
1,2022-04-28,8865,66,83,109,8.036841695191452,4.686523840156873,0,175,70,30
1,2022-04-27,8425,23,72,95,7.89278785467985,4.636331534373085,0,175,70,30
1,2022-04-26,10178,25,75,111,5.275379096588252,6.059551844327613,0,175,70,30
1,2022-04-25,10842,31,83,103,5.229419352424673,6.481498706735593,0,175,70,30
1,2022-04-24,6433,56,78,120,5.714493841118694,5.5504047964534395,0,175,70,30
1,2022-04-23,5997,44,78,122,7.176555095755299,5.313271309609591,0,175,70,30
1,2022-04-22,8458,34,70,112,5.872004044354037,6.349021872528221,0,175,70,30
1,2022-04-21,11682,69,91,130,5.2485314763393545,7.236033692719426,1,175,70,30
1,2022-04-20,11739,65,75,103,8.645674116932312,4.00571229506865,0,175,70,30
1,2022-04-19,9778,65,90,121,5.113543420497848,6.725317057792537,0,175,70,30
1,2022-04-18,8378,35,80,108,8.949263537600274,3.0181663468446267,0,175,70,30
1,2022-04-17,4776,34,78,110,7.565525235173592,7.577981609832642,1,175,70,30
1,2022-04-16,4906,69,87,120,5.2808356047737615,10.0,1,175,70,30
1,2022-04-15,10527,20,71,111,6.868853548873921,6.157798160983265,0,175,70,30
1,2022-04-14,5325,44,79,128,5.260206888425131,7.647339448294979,1,175,70,30
1,2022-04-13,4033,39,78,127,8.534288515063476,7.10998165058682,1,175,70,30
1,2022-04-12,10401,33,80,103,8.298363678315399,3.497728440005544,0,175,70,30
1,2022-04-11,10624,45,70,109,7.683219659390424,1.1603166970603453,0,175,70,30
1,2022-04-10,4693,79,75,99,8.245717610748029,5.497867853118658,0,175,70,30
1,2022-04-09,9303,30,76,103,5.106138743059744,5.9653920256416315,0,175,70,30
1,2022-04-08,9338,65,72,114,7.3662346412629685,5.339404393004355,0,175,70,30
1,2022-04-07,9778,46,84,118,7.167441050052181,1.5983605204654698,0,175,70,30
1,2022-04-06,5836,69,88,112,7.430211047046103,7.613448595440076,1,175,70,30
1,2022-04-05,10245,30,83,109,5.540777827378855,6.64387063067857,0,175,70,30
1,2022-04-04,7326,43,78,99,7.819065014598229,3.9545060487475787,0,175,70,30
1,2022-04-03,6990,70,76,114,8.490510775553217,4.850738877692131,0,175,70,30
1,2022-04-02,10950,61,84,105,8.036363052342612,3.050672268182397,0,175,70,30
1,2022-04-01,10859,25,65,89,7.0351280772954325,3.800275568223932,0,175,70,30
1,2022-03-31,5035,34,78,105,7.216690536343926,7.44514989728542,1,175,70,30
1,2022-03-30,5474,71,84,121,8.135265055916776,7.413572526008018,1,175,70,30
1,2022-03-29,7765,79,93,131,5.564473681159636,9.568586747530945,1,175,70,30
1,2022-03-28,8833,77,74,101,6.112605835957094,6.611933276860086,0,175,70,30
1,2022-03-27,10873,28,82,104,8.018907451458618,3.54043865781112,0,175,70,30
1,2022-03-26,4635,48,85,126,6.702578619664722,4.723324925029345,0,175,70,30
1,2022-03-25,11860,34,81,124,7.346767177609408,4.171041343289916,0,175,70,30
1,2022-03-24,9003,33,66,103,7.627191941598635,4.123644895489909,0,175,70,30
1,2022-03-23,8892,25,78,101,6.875624782651255,4.0541976029759645,0,175,70,30
1,2022-03-22,4204,53,84,119,5.9698147617864095,6.42862377044178,0,175,70,30
1,2022-03-21,11636,66,76,104,5.881927674588624,7.13400689143013,1,175,70,30
1,2022-03-20,5068,63,91,140,7.226268138172767,9.383064444473217,1,175,70,30
1,2022-03-19,10756,39,72,116,5.246345382324061,7.7283200224849775,1,175,70,30
1,2022-03-18,10747,37,66,98,7.518291173977773,5.6568024511928146,1,175,70,30
1,2022-03-17,6458,21,67,92,8.169418001618235,4.869872737606341,0,175,70,30
1,2022-03-16,9829,27,73,106,8.152926469614822,2.6266420664011836,0,175,70,30
1,2022-03-15,11148,23,72,109,6.674498888055149,3.674979893680989,0,175,70,30
1,2022-03-14,11801,25,74,122,7.3009191433615435,3.765158174744415,0,175,70,30
1,2022-03-13,5020,46,68,96,5.982151146879524,6.297045441791423,0,175,70,30
1,2022-03-12,9544,29,74,94,6.988641843296009,4.665629450011868,0,175,70,30
1,2022-03-11,11256,68,74,121,6.230434178127583,5.029393379182703,0,175,70,30
1,2022-03-10,6048,38,67,95,7.265969248198862,6.175380958755998,0,175,70,30
1,2022-03-09,7893,45,71,101,8.125213916767473,1.7555536255450694,0,175,70,30
1,2022-03-08,5450,51,86,129,6.736619178217657,4.144204183539121,0,175,70,30
1,2022-03-07,6310,61,88,122,7.451236777840613,6.218816617616243,0,175,70,30
1,2022-03-06,7180,53,81,117,8.354458385200164,1.680065403638785,0,175,70,30
1,2022-03-05,6870,23,79,116,8.073782595352599,3.5259012828532597,0,175,70,30
1,2022-03-04,4314,37,69,94,8.485269657545205,5.425776925219856,0,175,70,30
1,2022-03-03,10197,46,85,106,7.89502630989225,1.3803232058512829,0,175,70,30
1,2022-03-02,5747,61,74,114,7.995965486421733,7.556674654277369,1,175,70,30
1,2022-03-01,6211,41,74,102,5.589267922389595,5.405034716868339,0,175,70,30
1,2022-02-28,4622,75,82,118,5.223184750611976,10.0,1,175,70,30
1,2022-02-27,6657,37,71,118,8.14478422616255,5.940503471686834,0,175,70,30
1,2022-02-26,4258,77,90,117,5.910600906530766,10.0,1,175,70,30
1,2022-02-25,7190,38,74,114,6.282691592573187,7.7940503471686835,1,175,70,30
1,2022-02-24,9350,47,74,110,8.881735372969395,1.0,0,175,70,30
1,2022-02-23,8199,69,73,97,8.575138610146631,2.279405034716868,0,175,70,30
